CustomerId,Surname,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15783305,Franklin,France,Female,46.0,7,98752.51,1,No,No,145560.38,0
15574842,Lorenzo,Germany,Female,25.0,2,158266.42,3,Yes,Yes,199357.24,0
15607837,Muriel,French,Female,29.0,4,105599.67,1,Yes,Yes,43106.17,0
15714877,MacDevitt,France,Female,29.0,10,0.0,2,No,No,137508.31,0
15782941,Chijindum,France,Male,31.0,2,0.0,2,Yes,Yes,91957.39,0
15630167,Gibson,Spain,Female,39.0,4,139723.9,1,Yes,Yes,120612.11,0
15759038,Whitehead,France,Female,41.0,3,141806.46,1,No,No,102921.17,0
15661821,Johnstone,Germany,Female,49.0,5,132571.67,1,Yes,Yes,31686.33,1
15728006,Endrizzi,FRA,Male,40.0,2,180516.9,1,No,No,180002.42,0
15712176,Burke,FRA,Male,31.0,8,0.0,2,Yes,Yes,28407.4,0
15689351,Johnson,Germany,Female,41.0,4,92805.72,1,Yes,Yes,73743.95,1
15782247,Yeh,FRA,Male,22.0,4,0.0,3,Yes,Yes,186233.26,1
15769064,Marshall,Germany,Male,39.0,3,135309.36,1,No,No,31728.86,1
15718153,Kao,Spain,Female,74.0,6,128917.84,1,Yes,Yes,48244.64,0
15613189,Browne,France,Female,52.0,2,56580.93,1,No,No,113266.28,1
15661734,Taylor,Germany,Male,42.0,8,131390.75,2,No,No,71178.09,0
15592645,Gibbons,Spain,Male,37.0,4,0.0,2,No,No,25684.93,0
15768387,Nott,FRA,Male,41.0,8,0.0,2,No,No,29737.14,0
15792525,Lei,Germany,Female,61.0,1,97361.66,1,Yes,Yes,149922.38,1
15586976,Alexeeva,France,Female,42.0,6,0.0,1,No,No,180702.12,1
15790659,Sheets,Spain,Male,59.0,7,0.0,2,Yes,Yes,27597.59,0
15691446,Tokaryev,Spain,Male,29.0,10,0.0,2,Yes,Yes,95025.27,0
15772632,Ts'ui,FRA,Female,34.0,1,0.0,2,No,No,167035.07,0
15706587,Johnston,French,Male,57.0,0,0.0,2,Yes,Yes,116781.71,0
15572461,Kung,Germany,Female,29.0,4,102714.65,2,No,No,21170.81,0
15654409,Unwin,France,Female,34.0,5,67816.72,1,Yes,Yes,29641.58,0
15568025,Hsueh,France,Male,51.0,8,81710.46,1,Yes,Yes,116520.07,0
15715769,Hao,French,Male,26.0,2,75237.54,1,Yes,Yes,44220.4,0
15667458,L?,Germany,Male,28.0,10,124023.18,1,No,No,166188.28,0
15567980,Frater,Germany,Female,46.0,5,100727.5,1,Yes,Yes,140857.76,1
15679294,Brennan,French,Female,46.0,10,107238.85,2,No,No,37024.28,0
15606507,Pisani,France,Male,24.0,5,0.0,2,No,No,27513.47,0
15578825,Golubev,France,Female,29.0,0,139994.66,1,No,No,17744.72,0
15619935,Vanmeter,Spain,Female,59.0,9,126224.87,1,Yes,Yes,4423.63,0
15636089,Hs?,Germany,Female,51.0,1,145751.03,1,No,No,109718.44,1
15727490,Scott,France,Male,47.0,5,0.0,1,Yes,Yes,107243.31,1
15591766,Crawford,Spain,Female,25.0,4,121166.89,1,Yes,Yes,115288.24,0
15641629,P'eng,Spain,Female,38.0,1,0.0,2,Yes,Yes,41233.97,0
15813303,Rearick,Spain,Male,88.0,10,0.0,2,Yes,Yes,52952.24,0
15756920,Genovesi,FRA,Male,63.0,9,70655.48,1,No,No,78955.8,1
15726403,Glenny,Germany,Male,41.0,1,129901.21,1,No,No,26025.6,1
15592765,Marks,French,Male,40.0,8,125470.81,1,Yes,Yes,174536.17,0
15704442,Fleming,FRA,Female,53.0,9,169406.33,4,Yes,Yes,147311.47,1
15641136,Davison,FRA,Male,32.0,2,0.0,2,Yes,Yes,77965.44,0
15725818,Chibuzo,Germany,Male,40.0,4,107041.3,1,Yes,Yes,5635.63,0
15612071,Wilson,Spain,Female,32.0,10,95153.77,1,Yes,Yes,81310.1,0
15719809,Endrizzi,Germany,Male,32.0,3,145166.09,2,No,No,111421.45,0
15716518,Yuryeva,France,Female,27.0,4,0.0,2,No,No,190269.21,0
15742210,Ugochukwu,France,Male,38.0,9,65962.63,1,Yes,Yes,100950.48,0
15630617,Lo Duca,Germany,Male,36.0,6,140418.81,1,Yes,Yes,113033.73,1
15720838,Gallo,Spain,Female,31.0,3,139799.63,1,Yes,Yes,120663.57,0
15595537,Trout,Germany,Male,49.0,9,171787.84,2,No,No,187192.23,0
15623196,Morley,FRA,Male,38.0,6,149238.97,1,Yes,Yes,97825.23,0
15679249,Chou,Germany,Female,57.0,4,163146.46,1,No,No,169621.69,1
15693199,Shao,FRA,Female,37.0,8,0.0,2,No,No,191557.1,1
15661219,Trentino,French,Male,32.0,10,0.0,2,No,No,103287.62,0
15617136,Mazzanti,Germany,Female,38.0,9,61482.47,1,Yes,Yes,167538.66,0
15760294,Endrizzi,French,Female,41.0,8,145150.28,1,No,No,64869.32,1
15652808,Monaldo,French,Female,41.0,5,126670.37,1,No,No,102426.06,0
15657139,Otutodilinna,France,Female,40.0,8,84390.8,2,Yes,Yes,107876.2,0
15803790,Allen,Germany,Male,37.0,2,89728.86,2,Yes,Yes,37294.88,0
15764105,Milne,France,Female,57.0,1,0.0,2,No,No,89248.99,0
15672610,Somadina,Spain,Male,40.0,4,118628.8,1,No,No,91973.63,0
15766896,Chieloka,French,Male,37.0,3,0.0,2,No,No,16870.2,0
15587735,Chukwuebuka,FRA,Male,39.0,6,96863.13,1,Yes,Yes,121681.19,0
15659501,Chioke,French,Female,38.0,6,142263.45,1,Yes,Yes,33730.43,0
15745001,Kovalev,Spain,Female,36.0,7,0.0,2,No,No,104786.59,0
15651140,Doherty,FRA,Female,32.0,3,0.0,1,No,No,94790.34,0
15571148,Baranov,Spain,Female,21.0,1,0.0,2,No,No,28726.07,0
15776824,Rossi,French,Male,28.0,6,122724.37,1,Yes,Yes,67057.27,0
15633141,Robinson,Germany,Female,35.0,4,174902.26,1,No,No,69079.85,0
15764174,Bidencope,Spain,Female,26.0,4,0.0,2,Yes,Yes,179780.74,0
15778155,T'ien,Germany,Female,31.0,3,108914.17,1,Yes,Yes,183572.39,1
15715920,De Bernales,Spain,Male,23.0,10,98052.66,1,Yes,Yes,142587.32,0
15671917,Wade,French,Male,46.0,5,123873.19,1,Yes,Yes,177844.06,0
15666548,Chung,Germany,Female,56.0,2,111920.13,3,No,No,197634.11,1
15625623,Stevenson,FRA,Female,45.0,4,0.0,2,Yes,Yes,121053.19,0
15748123,Chienezie,French,Male,20.0,3,0.0,2,Yes,Yes,149613.77,0
15648735,Cashin,France,Male,37.0,8,0.0,2,Yes,Yes,142.81,0
15634974,Seppelt,France,Female,37.0,8,75150.34,4,Yes,Yes,131766.67,1
15713378,Brownless,French,Male,38.0,10,0.0,2,No,No,53311.78,0
15753370,McDonald,Germany,Female,38.0,5,114753.76,1,No,No,107665.02,0
15782659,Mamelu,French,Male,32.0,0,0.0,1,No,No,109523.88,0
15583364,McGregor,French,Female,32.0,6,111871.93,1,No,No,112132.86,0
15625942,McDonald,Spain,Female,45.0,0,0.0,2,No,No,113645.4,0
15720284,Crawford,Germany,Female,37.0,4,135927.06,1,No,No,180890.4,0
15679642,Feng,Spain,Male,44.0,8,0.0,2,Yes,Yes,70974.13,0
15628007,Genovese,France,Male,33.0,1,0.0,2,No,No,53379.52,0
15661974,Pirozzi,FRA,Male,46.0,2,57037.74,1,Yes,Yes,158531.01,0
15689341,Gibbs,French,Female,50.0,10,0.0,4,No,No,179267.94,1
15607993,Milne,FRA,Female,52.0,2,79468.96,1,Yes,Yes,84606.03,0
15693267,Dickson,Germany,Female,34.0,7,121063.85,1,No,No,56984.58,0
15769522,O'Connor,FRA,Male,51.0,1,118537.47,1,Yes,Yes,116912.45,0
15755825,McGuirk,FRA,Male,39.0,10,0.0,2,No,No,102999.33,0
15598175,Toscani,Germany,Female,26.0,4,105082.07,2,No,No,132801.57,0
15744327,Ruth,FRA,Male,40.0,4,0.0,1,No,No,85455.62,1
15798666,Hughes,FRA,Female,36.0,6,0.0,2,Yes,Yes,98657.01,0
15577064,Onyekaozulu,Germany,Male,36.0,2,104702.65,2,No,No,107948.72,0
15759436,Aksenov,FRA,Female,50.0,2,95813.76,3,Yes,Yes,67944.09,1
15690231,K'ung,Spain,Female,62.0,0,167026.61,2,Yes,Yes,192892.05,0
15751561,Meng,Germany,Male,61.0,7,102453.26,1,No,No,187247.56,1
15739068,Nwoye,Germany,Male,25.0,4,148045.45,2,Yes,Yes,114722.42,0
15758056,Calabresi,French,Male,35.0,1,0.0,2,No,No,111687.57,0
15742269,Milano,French,Female,24.0,1,0.0,2,No,No,184182.25,0
15726490,Kirby,Spain,Male,52.0,4,0.0,1,Yes,Yes,52759.82,1
15738411,Ho,FRA,Male,34.0,10,104498.79,1,Yes,Yes,126451.14,0
15727919,Chukwuemeka,Spain,Female,29.0,6,0.0,2,No,No,12048.67,0
15709396,Hale,FRA,Male,42.0,6,0.0,2,Yes,Yes,95804.33,0
15654106,K?,France,Male,26.0,8,149542.52,2,Yes,Yes,197911.52,0
15621653,Rice,FRA,Female,29.0,10,87946.39,1,Yes,Yes,182531.74,0
15598086,Brown,France,Female,45.0,3,68639.57,1,No,No,168002.31,1
15752300,Sagese,Germany,Male,47.0,4,148826.32,1,Yes,Yes,79450.61,0
15658693,Aksyonova,FRA,Female,60.0,2,0.0,2,Yes,Yes,60615.83,0
15631838,Findlay,France,Male,61.0,5,108166.09,2,Yes,Yes,8643.21,0
15803804,Walker,Germany,Female,35.0,5,103214.71,1,No,No,172172.7,0
15578809,Hao,Germany,Male,40.0,1,134760.21,2,No,No,174434.06,1
15752026,Hammer,FRA,Male,58.0,3,0.0,1,Yes,Yes,194930.3,1
15723706,Abbott,France,Female,33.0,0,90124.64,1,No,No,137476.71,0
15752838,Lucas,Spain,Male,38.0,6,0.0,2,Yes,Yes,94415.6,0
15569571,Davydova,Germany,Female,46.0,6,87361.02,2,No,No,120376.87,1
15769703,West,Germany,Female,45.0,8,111257.59,1,No,No,97623.42,1
15679770,Smith,France,Female,61.0,3,131583.59,4,Yes,Yes,66238.23,1
15791102,Mai,Germany,Male,41.0,9,95020.8,3,Yes,Yes,131710.59,1
15655192,Fiorentino,Spain,Female,24.0,1,0.0,2,Yes,Yes,69052.87,0
15709487,Freeman,Germany,Male,34.0,5,80242.37,2,No,No,56780.97,0
15687130,Nkemjika,France,Female,43.0,0,0.0,1,Yes,Yes,170072.9,0
15755178,Ramos,France,Male,50.0,1,0.0,3,Yes,Yes,191849.15,1
15634772,Mario,Spain,Female,59.0,0,122661.39,1,Yes,Yes,84803.76,0
15617197,Chien,French,Male,50.0,4,0.0,2,Yes,Yes,31840.59,1
15631240,Dubinina,French,Female,36.0,8,0.0,2,Yes,Yes,12096.61,1
15784301,Wang,France,Male,42.0,0,0.0,2,No,No,44165.84,0
15631310,Hsieh,French,Female,53.0,3,0.0,1,Yes,Yes,91406.62,0
15756560,Moran,Spain,Female,46.0,7,81742.84,2,No,No,83282.21,0
15732270,Hung,Spain,Male,71.0,8,0.0,1,Yes,Yes,198446.91,1
15739357,Moss,Spain,Male,30.0,2,145127.85,1,No,No,7554.68,0
15771540,Fedorova,French,Male,38.0,9,148912.44,1,No,No,80416.16,0
15567486,Li,Spain,Female,41.0,4,0.0,2,Yes,Yes,164549.74,0
15714634,Nebechi,France,Male,26.0,4,89900.24,2,No,No,175477.03,0
15727021,Obialo,Germany,Female,30.0,8,119027.28,2,Yes,Yes,137903.54,0
15650670,Bateson,Germany,Female,40.0,2,105222.86,2,No,No,93795.86,0
15711834,Long,Spain,Female,30.0,6,0.0,1,No,No,67997.13,1
15729763,Nelson,Spain,Male,34.0,1,116114.93,1,Yes,Yes,49492.15,0
15646566,Bell,French,Female,58.0,9,187911.55,1,Yes,Yes,35825.18,0
15645463,Udinese,FRA,Female,27.0,5,0.0,2,Yes,Yes,67494.23,0
15672144,Mao,France,Female,38.0,6,144432.04,1,Yes,Yes,73963.17,1
15596088,Fanucci,FRA,Female,50.0,4,77065.9,2,Yes,Yes,145159.26,0
15614878,Yeh,Germany,Female,29.0,6,180520.29,1,Yes,Yes,123850.58,0
15635240,Onuoha,French,Male,42.0,1,0.0,2,No,No,23822.04,0
15775905,Moore,Germany,Female,47.0,6,130024.87,1,Yes,Yes,45750.21,1
15700657,Thornton,Germany,Female,40.0,2,110086.69,1,No,No,159773.14,0
15611905,Warlow-Davies,Spain,Female,31.0,5,174853.46,1,No,No,84238.63,0
15652527,Champion,French,Male,44.0,7,108724.98,1,Yes,Yes,72330.46,0
15785865,Mazzanti,French,Male,58.0,9,91285.13,2,Yes,Yes,26767.85,0
15645942,Macleod,Spain,Male,40.0,2,0.0,2,Yes,Yes,164768.82,0
15688691,Lei,Germany,Female,51.0,9,110610.41,2,Yes,Yes,1112.76,1
15592736,Lucchese,Germany,Male,54.0,5,102994.04,1,No,No,176680.16,1
15673529,Lombardo,Spain,Male,36.0,4,59893.85,2,No,No,43999.64,0
15724145,William,Germany,Male,29.0,8,149318.55,1,No,No,140746.13,0
15704629,Wright,FRA,Female,32.0,1,116409.55,1,Yes,Yes,152790.92,0
15597896,Ozoemena,Germany,Male,30.0,0,127760.07,1,No,No,81537.85,1
15731790,Boyle,Germany,Female,38.0,6,132591.36,1,Yes,Yes,7387.8,1
15634719,Chinwendu,FRA,Male,31.0,0,0.0,2,No,No,183038.33,0
15703205,Uwaezuoke,French,Female,46.0,5,113402.14,2,Yes,Yes,138849.06,0
15567333,Archambault,France,Female,31.0,7,0.0,2,No,No,170333.38,0
15754537,Ko,France,Male,40.0,0,0.0,1,No,No,60416.76,0
15612030,Udegbulam,France,Male,28.0,9,0.0,2,Yes,Yes,100240.2,0
15573242,Greene,French,Male,50.0,6,136953.47,1,Yes,Yes,2704.98,0
15601892,Hunter,FRA,Male,33.0,8,0.0,2,Yes,Yes,68815.05,0
15663885,Blinova,FRA,Male,32.0,5,0.0,1,Yes,Yes,64839.23,0
15701096,De Garis,FRA,Male,44.0,8,123863.64,1,No,No,144494.94,0
15710450,Okwudiliolisa,Spain,Male,22.0,7,120811.89,1,Yes,Yes,185510.34,0
15790846,Ts'ai,Germany,Male,38.0,2,148430.55,1,Yes,Yes,56055.72,0
15658956,Tuan,Germany,Male,40.0,6,47869.69,2,Yes,Yes,155061.97,0
15755223,Tseng,Germany,Male,53.0,7,150926.99,2,No,No,119817.19,0
15787318,Holmwood,Germany,Female,47.0,6,103163.35,1,No,No,16259.64,1
15737310,Thompson,France,Male,29.0,10,130206.28,1,No,No,184654.87,0
15763665,Y?,France,Female,28.0,4,136674.51,2,No,No,5278.78,0
15668818,Chidubem,Spain,Female,40.0,2,200322.45,1,Yes,Yes,113244.73,0
15765812,Trevisani,Spain,Male,48.0,1,0.0,2,Yes,Yes,8908.0,0
15704844,Hsiung,Spain,Male,62.0,7,80927.56,1,Yes,Yes,64490.67,0
15744582,Randall,FRA,Female,24.0,10,0.0,3,No,No,154971.63,1
15616700,Leach,Spain,Female,41.0,9,0.0,2,Yes,Yes,155786.39,0
15683521,Godfrey,Germany,Male,28.0,0,142574.71,2,No,No,129084.82,0
15583049,Wallace,Germany,Female,34.0,7,160426.07,1,Yes,Yes,188533.11,0
15643752,Wei,France,Male,25.0,5,116160.23,1,No,No,13411.67,0
15620398,Mitchell,Spain,Female,34.0,5,98683.47,2,No,No,15733.19,0
15715707,Light,France,Male,32.0,3,118829.03,2,Yes,Yes,73127.61,0
15814209,Capon,FRA,Male,31.0,1,118870.92,1,No,No,101704.19,0
15733768,Hou,France,Male,32.0,1,0.0,1,Yes,Yes,101986.16,0
15755242,Rowe,French,Female,46.0,2,0.0,1,Yes,Yes,114442.66,0
15729412,Holloway,France,Male,38.0,4,107192.38,1,Yes,Yes,15669.17,0
15746564,O'Sullivan,France,Male,42.0,3,108010.78,1,Yes,Yes,157486.1,0
15588446,Udinesi,Spain,Male,34.0,3,0.0,2,No,No,131281.28,0
15665221,Nwebube,France,Male,26.0,7,129837.72,2,Yes,Yes,197001.15,0
15640846,Chibueze,Germany,Female,58.0,3,106458.31,4,No,No,128881.87,1
15700209,Walker,French,Male,63.0,9,97009.15,1,Yes,Yes,85101.0,0
15658360,Gregory,Spain,Male,35.0,9,122929.42,2,No,No,149822.04,0
15602735,Kuo,Germany,Male,45.0,6,152296.83,4,Yes,Yes,108040.86,1
15724834,Wilson,France,Female,30.0,1,0.0,2,No,No,135795.53,0
15800062,Lanford,Spain,Male,49.0,8,0.0,1,No,No,25867.67,1
15685300,Meng,FRA,Male,35.0,6,128993.76,2,No,No,130483.56,0
15760102,Yeh,French,Female,36.0,5,0.0,1,No,No,183479.12,0
15787026,Onwuatuegwu,Germany,Male,27.0,0,185267.45,2,Yes,Yes,77027.34,0
15653696,Goliwe,French,Female,28.0,9,0.0,2,No,No,94141.75,0
15788946,Anthony,Spain,Female,29.0,3,116805.82,1,No,No,4092.75,0
15600724,Scott,Germany,Male,29.0,5,129750.68,1,No,No,109257.59,0
15574324,Genovese,Germany,Female,29.0,2,129177.01,2,Yes,Yes,104617.99,0
15707144,Onyeorulu,Germany,Male,25.0,6,82506.72,2,No,No,167705.07,0
15775891,Myers,Germany,Male,48.0,2,107247.69,1,Yes,Yes,103712.05,1
15711789,Davey,Spain,Female,42.0,3,0.0,1,No,No,161242.99,1
15600879,Parsons,Germany,Female,36.0,3,157780.93,2,No,No,6089.13,0
15681196,Chikere,FRA,Male,35.0,1,172170.36,1,Yes,Yes,159777.37,0
15716000,Hs?eh,Spain,Male,48.0,2,0.0,2,Yes,Yes,7919.08,0
15766776,Sal,France,Male,41.0,1,0.0,1,Yes,Yes,188274.6,0
15680278,Ts'ai,Spain,Female,42.0,9,75361.44,1,No,No,27608.12,1
15688637,Witt,France,Female,27.0,4,0.0,2,Yes,Yes,183569.25,0
15591179,Skelton,Spain,Male,30.0,2,0.0,2,Yes,Yes,145537.32,0
15677435,Kazantseva,France,Female,29.0,0,98263.46,2,No,No,164717.95,0
15698619,Bowhay,FRA,Male,43.0,9,0.0,2,Yes,Yes,76357.43,0
15581036,Beyer,Germany,Female,40.0,3,109308.79,2,No,No,120158.72,1
15622117,Fries,Spain,Female,31.0,8,0.0,2,No,No,151843.54,0
15599301,Tao,Germany,Female,28.0,6,164365.44,1,Yes,Yes,5698.97,0
15581548,Kaodilinakachukwu,Spain,Female,22.0,5,98800.0,1,No,No,122865.55,0
15586870,Ni,FRA,Male,27.0,4,193125.85,1,Yes,Yes,152665.85,0
15735263,Hsueh,FRA,Male,27.0,5,51522.75,1,Yes,Yes,192131.77,0
15765322,Connely,France,Male,23.0,5,84284.48,2,Yes,Yes,62851.6,0
15582944,Becker,Spain,Female,39.0,5,0.0,2,No,No,140941.47,0
15687162,Clayton,France,Male,51.0,9,119889.84,1,No,No,56767.67,1
15644962,Connolly,France,Male,21.0,4,137910.45,1,Yes,Yes,177235.23,0
15612615,Graham,FRA,Female,37.0,6,0.0,2,No,No,86242.18,0
15813439,Ch'ien,FRA,Male,33.0,5,100116.82,1,No,No,34215.58,0
15604544,Manfrin,Germany,Male,40.0,4,166082.15,2,Yes,Yes,44406.17,0
15761348,Kuo,France,Female,38.0,0,0.0,2,No,No,165196.65,0
15785078,Fomin,Spain,Male,26.0,3,0.0,1,No,No,34542.41,0
15759874,Chamberlain,FRA,Male,44.0,3,148595.55,1,No,No,74838.64,1
15643658,Barber,Germany,Male,53.0,2,94078.97,2,No,No,36980.54,0
15713267,Zimmer,Spain,Female,34.0,5,0.0,2,Yes,Yes,111676.63,0
15737782,Brazenor,France,Male,29.0,9,0.0,1,Yes,Yes,25858.68,0
15815490,Cocci,Germany,Male,40.0,2,164948.98,3,No,No,177028.0,1
15679410,Caldwell,France,Female,62.0,4,140549.4,1,No,No,30990.16,1
15756241,Yirawala,FRA,Female,44.0,2,152509.25,1,Yes,Yes,136915.15,0
15688409,Donaldson,FRA,Female,28.0,2,191864.51,1,No,No,108457.99,1
15742272,Ozerova,FRA,Female,44.0,8,96418.09,1,No,No,131609.48,1
15717898,Bruce,Spain,Male,32.0,2,131945.94,1,Yes,Yes,159737.56,0
15769582,Kang,French,Male,29.0,3,0.0,2,Yes,Yes,142238.54,0
15635660,Rossi,Germany,Male,30.0,9,142910.15,1,No,No,105890.55,1
15576723,Ts'ai,FRA,Female,37.0,7,0.0,2,Yes,Yes,194270.91,0
15591577,Moran,French,Male,35.0,3,146311.58,1,Yes,Yes,105443.47,0
15582325,Jennings,FRA,Male,52.0,2,87894.26,1,No,No,173899.42,1
15693947,Tokareva,FRA,Female,19.0,5,97445.49,2,No,No,122823.34,0
15760446,Pagnotto,French,Female,64.0,9,0.0,1,Yes,Yes,13181.37,1
15611105,Castella,Spain,Male,35.0,7,0.0,2,Yes,Yes,140780.8,0
15630920,Du Cane,France,Male,34.0,2,154485.74,2,No,No,78560.64,0
15574910,Ferguson,France,Male,50.0,2,115625.07,1,No,No,185855.21,0
15756472,Odinakachukwu,FRA,Male,25.0,7,108396.67,1,No,No,128276.95,0
15682890,Woronoff,Germany,Male,38.0,5,65095.41,2,Yes,Yes,140197.42,0
15641994,Meng,Germany,Male,43.0,1,103018.45,1,No,No,32462.39,1
15733297,Sinclair,French,Female,38.0,10,84764.79,1,Yes,Yes,162253.9,0
15767793,Hsu,France,Female,38.0,10,0.0,2,No,No,30498.7,0
15725698,Panicucci,Spain,Female,35.0,4,115680.81,1,Yes,Yes,90280.7,0
15813532,Burns,France,Female,39.0,5,0.0,2,No,No,32615.21,0
15576760,Onodugoadiegbemma,Germany,Male,36.0,5,73088.06,2,No,No,196142.26,0
15732102,Darling,Germany,Female,27.0,3,150905.03,2,No,No,16998.72,0
15739046,Maggard,Spain,Female,23.0,9,143054.85,1,Yes,Yes,62980.96,0
15631927,Thomas,Spain,Female,28.0,7,0.0,2,No,No,185660.3,0
15672115,Lettiere,French,Male,60.0,6,0.0,2,Yes,Yes,77331.77,0
15618765,Ponomaryov,Germany,Female,42.0,0,99948.45,1,Yes,Yes,97338.62,0
15679148,Oliver,French,Male,44.0,3,115451.05,2,No,No,67234.33,0
15728474,Chienezie,Germany,Male,32.0,4,108235.91,1,Yes,Yes,143783.28,0
15636999,Mao,France,Male,38.0,8,0.0,1,Yes,Yes,77661.12,1
15754261,Ho,Spain,Male,42.0,2,98795.61,2,No,No,89123.99,0
15629150,Lucchese,France,Female,37.0,1,0.0,2,No,No,70810.8,0
15736274,Prokhorova,France,Male,31.0,8,0.0,2,No,No,17550.49,0
15627697,Alekseyeva,FRA,Male,34.0,2,0.0,2,Yes,Yes,21497.27,0
15721585,Blacklock,Germany,Male,29.0,3,113146.98,2,Yes,Yes,124749.08,0
15639946,Sazonova,Germany,Female,39.0,8,162532.14,3,No,No,36051.46,1
15792176,Henty,Spain,Female,40.0,0,92053.44,1,Yes,Yes,143681.83,0
15699450,Li,France,Male,48.0,7,0.0,2,Yes,Yes,150694.58,0
15729954,Azuka,FRA,Female,28.0,5,0.0,3,No,No,170487.4,1
15600103,Alexander,Germany,Female,29.0,8,104944.1,1,Yes,Yes,97684.46,0
15786200,Brock,French,Male,31.0,4,0.0,2,No,No,53520.03,0
15797010,Shen,FRA,Female,31.0,2,0.0,2,No,No,15200.61,0
15670172,Padovesi,FRA,Female,30.0,4,107879.04,1,Yes,Yes,196894.62,0
15627352,Bulgakov,Germany,Male,46.0,7,110356.42,1,No,No,4969.13,1
15622494,Mazzanti,France,Male,27.0,2,0.0,2,No,No,26229.24,0
15585835,Lord,Spain,Female,34.0,4,109783.69,2,No,No,134034.32,0
15595071,Ramos,FRA,Male,22.0,9,149777.0,1,Yes,Yes,198032.93,0
15628203,Pai,France,Female,38.0,3,104339.56,1,No,No,119882.86,0
15667190,Yuan,Spain,Female,21.0,1,85818.18,1,Yes,Yes,133102.3,0
15780212,Mao,FRA,Male,37.0,4,212692.97,1,No,No,176395.02,0
15766869,Uspenskaya,Germany,Male,37.0,1,89696.84,2,Yes,Yes,193179.88,0
15775741,Powell,French,Female,28.0,9,0.0,2,Yes,Yes,125062.02,0
15628170,Brown,Germany,Female,32.0,9,68067.24,1,No,No,143287.58,0
15701318,Poole,Spain,Male,67.0,9,148564.66,1,Yes,Yes,87236.4,0
15710928,McChesney,FRA,Female,55.0,8,136354.16,1,Yes,Yes,93769.89,0
15682547,Lucchese,FRA,Male,38.0,1,122214.0,1,Yes,Yes,88965.46,0
15631170,Clements,FRA,Male,45.0,3,0.0,2,Yes,Yes,30793.61,0
15648702,Yuriev,Germany,Male,70.0,6,119684.88,2,Yes,Yes,74532.02,0
15783444,Endrizzi,French,Female,39.0,3,135139.33,1,Yes,Yes,113086.08,0
15809178,Pan,Germany,Female,42.0,9,146100.75,1,No,No,32574.01,1
15806688,Manfrin,Spain,Female,56.0,8,123110.9,3,Yes,Yes,130113.78,1
15576824,Kennedy,Germany,Female,44.0,3,111760.4,3,Yes,Yes,104722.47,1
15675422,Conway,French,Female,32.0,9,110728.39,1,Yes,Yes,14559.62,0
15681550,Lablanc,France,Female,41.0,8,121558.46,1,Yes,Yes,598.8,0
15812628,Dodd,Germany,Female,38.0,8,120623.21,1,No,No,129697.99,0
15597951,Muir,France,Female,58.0,4,114713.57,1,Yes,Yes,36315.03,0
15807045,Milanesi,Germany,Female,37.0,3,103457.76,1,No,No,1114.12,0
15581748,Shen,Germany,Male,57.0,2,101134.87,2,Yes,Yes,70954.41,0
15770420,Dillon,Germany,Male,46.0,10,78136.36,2,Yes,Yes,73470.98,0
15608230,Hoelscher,FRA,Male,23.0,1,0.0,2,No,No,91573.19,0
15730339,Bell,Spain,Male,30.0,3,133446.34,1,No,No,3154.95,0
15712584,Liao,French,Female,33.0,7,0.0,2,Yes,Yes,88187.81,0
15592816,Udokamma,Germany,Female,48.0,1,108076.33,1,No,No,118855.26,1
15641480,Sinnett,France,Male,32.0,5,131354.25,1,No,No,125256.53,0
15708505,Palerma,Germany,Female,37.0,7,62974.64,2,Yes,Yes,39016.43,0
15791131,Chimaijem,Germany,Female,30.0,2,143340.44,1,No,No,145796.49,0
15618225,Porter,Germany,Male,36.0,8,116993.43,2,No,No,168816.22,0
15644724,Fan,FRA,Male,31.0,4,58662.92,2,Yes,Yes,73322.0,0
15662098,Palmer,Spain,Male,41.0,3,128808.65,3,No,No,113677.53,1
15723894,Younger,France,Male,45.0,7,137555.44,1,No,No,124607.7,0
15787699,Burke,Germany,Male,34.0,4,142393.11,1,Yes,Yes,11276.48,0
15687738,Nwagugheuzo,French,Female,38.0,8,0.0,2,No,No,136620.64,0
15576126,Young,FRA,Female,41.0,2,125785.23,1,Yes,Yes,70523.92,0
15658889,Watson,France,Male,22.0,4,136444.25,1,No,No,51980.25,1
15667046,Tseng,Spain,Male,38.0,7,121527.4,1,No,No,113481.02,0
15669957,Drake,Germany,Male,52.0,9,144696.75,1,Yes,Yes,49025.79,0
15655794,Hanna,French,Male,36.0,8,0.0,2,Yes,Yes,145937.99,0
15599829,Padovesi,French,Female,35.0,10,0.0,2,Yes,Yes,25161.61,0
15753332,Loftus,Germany,Male,48.0,8,128140.17,1,No,No,175753.55,1
15671124,Buccho,FRA,Male,25.0,6,120383.41,1,Yes,Yes,24903.09,0
15767474,Lorenzo,France,Female,57.0,9,0.0,3,Yes,Yes,169719.35,1
15720671,Ibezimako,French,Male,42.0,8,129735.3,2,Yes,Yes,179565.57,0
15626787,Wei,Spain,Female,31.0,8,185078.26,1,No,No,115337.74,1
15774491,Ross,FRA,Female,28.0,6,0.0,2,No,No,48131.92,0
15579647,Oluchukwu,France,Male,42.0,0,0.0,1,Yes,Yes,160828.98,0
15625522,Walker,Spain,Male,31.0,7,0.0,2,Yes,Yes,145151.96,0
