CustomerId,Surname,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15651093,Chien,France,Female,55.0,1,€0.00,2,Yes,Yes,"€54,409.48",0
15798824,Kennedy,Spain,Male,38.0,0,"€92,674.94",2,No,No,"€3,647.57",0
15671591,Castiglione,Spain,Male,52.0,3,"€96,196.24",4,No,No,"€198,874.52",1
15707189,Marshall,Germany,Female,36.0,1,"€114,391.62",1,Yes,Yes,"€53,412.54",0
15733581,Duncan,Germany,Male,32.0,9,"€80,262.66",1,No,No,"€194,867.78",0
15641640,Uspenskaya,Spain,Female,33.0,7,"€173,331.52",1,No,No,"€150,452.88",0
15585284,Thomson,Spain,Female,35.0,7,"€147,285.52",1,Yes,Yes,"€57,807.05",0
15617866,Calabrese,Spain,Male,67.0,5,"€119,785.47",2,Yes,Yes,"€107,534.32",0
15667751,Herrera,Spain,Female,36.0,1,"€140,137.15",1,No,No,"€194,073.33",0
15669411,Muse,Germany,Female,52.0,6,"€107,467.56",1,No,No,"€126,233.18",1
15789425,Marsden,Germany,Female,37.0,8,"€98,218.04",2,No,No,"€182,354.46",1
15570943,Artemyeva,Germany,Female,35.0,2,"€133,607.75",1,Yes,Yes,"€120,586.32",0
15685829,McKay,France,Male,37.0,3,€0.00,2,Yes,Yes,"€50,578.40",0
15721917,Chuang,French,Female,38.0,8,"€95,139.41",1,Yes,Yes,"€86,575.46",0
15776047,Nicholls,French,Female,29.0,3,€0.00,2,Yes,Yes,"€153,392.28",0
15716024,Dennis,Spain,Male,42.0,5,€0.00,2,No,No,"€115,509.59",0
15675328,Knight,France,Female,37.0,6,€0.00,2,No,No,"€82,176.48",0
15604314,Webb,Germany,Female,26.0,1,"€97,331.19",1,No,No,"€63,717.49",0
15658339,Pugliesi,Germany,Male,37.0,2,"€139,265.63",2,Yes,Yes,"€198,745.94",0
15630402,Nebechukwu,FRA,Female,31.0,9,€0.00,1,Yes,Yes,"€5,719.11",0
15689616,Ward,Spain,Male,34.0,5,"€168,094.01",1,No,No,"€20,058.61",0
15774224,Nixon,Germany,Female,30.0,5,"€131,563.88",2,No,No,"€170,638.98",0
15701291,Chidubem,FRA,Male,44.0,3,€0.00,2,No,No,"€30,607.11",0
15719606,Rivers,France,Male,50.0,9,€0.00,2,No,No,"€37,171.46",0
15644119,Sochima,France,Male,31.0,3,€0.00,1,Yes,Yes,"€42,589.33",0
15646859,Heydon,Germany,Male,47.0,7,"€107,363.29",1,Yes,Yes,"€66,799.28",0
15606836,Lombardo,FRA,Female,33.0,2,"€94,493.03",1,Yes,Yes,"€101,866.39",0
15664150,Holland,Germany,Female,29.0,9,"€170,214.23",2,No,No,"€49,284.00",0
15624510,Tien,FRA,Male,52.0,6,"€139,781.06",1,No,No,"€27,445.40",1
15810944,Bryant,French,Female,35.0,7,€0.00,2,No,No,"€70,760.69",0
15668575,Hao,Spain,Female,26.0,8,"€148,610.41",3,Yes,Yes,"€104,502.02",1
15603246,Genovesi,FRA,Male,73.0,2,"€170,241.70",2,Yes,Yes,"€165,407.96",0
15804002,Kovalev,France,Female,33.0,1,"€128,306.83",1,Yes,Yes,"€113,580.79",0
15728773,Hsieh,FRA,Female,47.0,7,€0.00,2,Yes,Yes,"€45,978.39",0
15598044,Debellis,French,Female,35.0,3,€0.00,1,Yes,Yes,"€152,012.36",0
15694829,Chibueze,Germany,Male,32.0,7,"€175,454.00",1,Yes,Yes,"€77,349.92",0
15600575,Padovano,Spain,Male,41.0,6,€0.00,2,No,No,"€47,322.05",0
15727311,Yen,France,Female,22.0,0,"€100,885.93",2,Yes,Yes,"€38,772.65",0
15570769,Kibble,FRA,Male,69.0,9,"€93,320.80",1,Yes,Yes,"€24,489.44",0
15606274,Lori,Germany,Male,38.0,6,"€63,176.44",2,Yes,Yes,"€14,466.08",0
15746139,Enemuo,French,Male,33.0,2,"€139,451.67",1,No,No,"€63,142.12",0
15704987,Lu,French,Female,52.0,8,"€49,113.75",1,No,No,"€41,858.43",0
15628972,Nebeolisa,Germany,Male,32.0,1,"€123,906.22",3,Yes,Yes,"€127,443.82",1
15697686,Stewart,FRA,Female,40.0,6,€0.00,2,Yes,Yes,"€84,151.98",0
15733883,Ward,French,Male,28.0,7,€0.00,2,No,No,"€58,595.64",0
15617482,Milanesi,Germany,Female,52.0,1,"€131,441.51",1,No,No,"€37,240.11",1
15704583,Chikwado,French,Male,56.0,2,€0.00,1,No,No,"€114,522.68",1
15621083,Douglas,France,Male,57.0,6,"€136,325.48",2,Yes,Yes,"€72,549.27",1
15649487,Sal,Germany,Female,38.0,4,"€113,150.44",2,No,No,"€176,712.59",1
15736760,Douglas,Spain,Female,42.0,9,€0.00,1,No,No,"€152,855.96",0
15714658,Yates,FRA,Female,33.0,4,€0.00,2,Yes,Yes,"€73,371.65",0
15599081,Watt,Germany,Female,46.0,8,"€102,785.16",1,Yes,Yes,"€70,323.68",0
15705113,P'an,Spain,Male,34.0,6,"€83,264.28",1,No,No,"€9,663.28",0
15631159,H?,Germany,Male,41.0,4,"€72,252.64",2,Yes,Yes,"€142,514.66",0
15792818,Perry,Germany,Female,29.0,6,"€148,051.52",1,No,No,"€118,623.94",0
15633531,Lavrov,French,Female,76.0,9,"€138,489.66",1,Yes,Yes,"€68,400.14",0
15744529,Chiekwugo,France,Male,63.0,8,€0.00,2,Yes,Yes,"€115,291.86",0
15669656,Macdonald,French,Male,32.0,6,"€111,589.33",1,Yes,Yes,"€170,382.99",0
15581198,Jenkins,Germany,Female,39.0,0,"€122,104.79",1,No,No,"€112,946.67",1
15729054,Korovina,Germany,Male,32.0,4,"€96,106.83",1,Yes,Yes,"€79,812.77",0
15573452,Manning,Germany,Male,42.0,7,"€115,930.87",1,No,No,"€19,862.78",0
15776733,Wilson,Germany,Female,37.0,7,"€124,513.66",2,No,No,"€158,610.89",0
15724858,Begum,French,Female,54.0,9,€0.00,1,No,No,"€191,212.63",1
15713144,Ingrassia,Spain,Male,46.0,8,€0.00,1,No,No,"€61,931.21",0
15690188,Maclean,FRA,Male,33.0,7,€0.00,1,Yes,Yes,"€58,043.02",1
15689425,Olejuru,Spain,Male,35.0,8,"€100,988.39",2,No,No,"€22,247.27",0
15671766,Enyinnaya,French,Male,44.0,10,"€118,577.24",1,Yes,Yes,"€31,448.52",0
15782806,Watson,Spain,Male,28.0,6,€0.00,2,No,No,"€146,875.86",0
15764419,Langdon,FRA,Male,27.0,5,€0.00,2,Yes,Yes,"€116,081.93",0
15591915,Frolov,French,Female,39.0,2,€0.00,1,Yes,Yes,"€73,669.94",1
15772798,Chikezie,Spain,Female,28.0,5,€0.00,2,Yes,Yes,"€93,959.96",0
15792008,Zetticci,Spain,Female,26.0,9,€0.00,2,Yes,Yes,"€158,918.03",0
15715541,Yang,France,Female,42.0,9,"€113,311.11",1,Yes,Yes,"€198,193.75",0
15639277,Lin,FRA,Female,41.0,9,€0.00,1,No,No,"€13,160.03",0
15798850,Goddard,France,Male,32.0,7,€0.00,2,No,No,"€4,660.91",0
15776348,Rogers,Germany,Male,20.0,4,"€124,365.42",1,No,No,"€180,197.74",1
15727696,Zubareva,France,Male,42.0,1,"€147,249.29",2,Yes,Yes,"€63,023.02",0
15793813,Onochie,FRA,Male,36.0,7,"€103,688.19",1,Yes,Yes,"€118,971.74",0
15694395,Ts'ui,French,Female,29.0,1,"€138,740.24",2,No,No,"€154,700.61",0
15764195,Newsom,Spain,Male,39.0,4,"€111,900.14",1,Yes,Yes,"€97,577.17",0
15744919,Genovese,Spain,Female,37.0,0,"€152,760.24",1,Yes,Yes,"€48,990.50",0
15671655,Thorpe,Germany,Male,31.0,7,"€143,966.30",2,Yes,Yes,"€140,262.96",1
15654901,Horton,France,Male,51.0,10,"€141,556.96",1,No,No,"€130,189.53",0
15649136,Williamson,FRA,Female,43.0,6,€0.00,2,Yes,Yes,"€16,301.91",0
15775562,Shoobridge,FRA,Female,33.0,5,€0.00,2,No,No,"€126,962.41",0
15807481,Peng,France,Female,46.0,1,€0.00,1,Yes,Yes,"€158,750.53",0
15642885,Gray,FRA,Male,30.0,8,€0.00,2,No,No,"€199,644.20",0
15789109,Watson,FRA,Female,41.0,10,€0.00,1,Yes,Yes,"€144,272.71",1
15814004,Fyodorova,French,Male,29.0,2,€0.00,2,Yes,Yes,"€98,320.27",0
15673619,Bazhenov,French,Male,25.0,9,"€162,560.32",1,No,No,"€64,129.03",0
15595135,Solomon,Germany,Female,29.0,7,"€123,229.46",1,No,No,"€181,221.09",0
15583681,Layh,Spain,Male,31.0,7,"€76,665.71",2,Yes,Yes,"€163,809.08",0
15605000,John,French,Male,38.0,9,"€140,278.99",3,Yes,Yes,"€171,457.06",1
15718071,Tuan,French,Female,51.0,3,€0.00,2,Yes,Yes,"€15,801.02",0
15679760,Slattery,France,Male,46.0,1,"€115,764.32",2,No,No,"€102,950.79",0
15654574,Onyekachi,Germany,Male,36.0,5,"€131,142.53",2,No,No,"€174,918.46",0
15577178,Genovese,French,Male,45.0,5,"€68,375.27",1,No,No,"€193,160.25",1
15595324,Daniels,Germany,Female,39.0,5,"€117,833.30",3,No,No,"€5,831.00",1
15756932,Caldwell,Spain,Female,36.0,7,€0.00,2,Yes,Yes,"€82,298.59",0
15726358,Chiemenam,France,Male,34.0,7,€0.00,2,No,No,"€130,686.59",0
15595228,Wanliss,FRA,Male,45.0,7,€0.00,1,Yes,Yes,"€52,885.23",1
15782530,Bruce,Spain,Male,30.0,2,"€111,093.01",1,No,No,"€68,985.99",0
15592877,Wright,Spain,Male,42.0,9,"€132,657.55",1,No,No,"€35,367.19",0
15651983,Fang,French,Female,56.0,9,"€128,882.49",1,Yes,Yes,"€196,241.94",1
15746737,Eames,Germany,Male,59.0,9,"€69,129.59",1,Yes,Yes,"€170,705.53",0
15774179,Sutherland,FRA,Male,37.0,6,€0.00,2,Yes,Yes,"€126,477.41",0
15667265,Cavenagh,FRA,Male,39.0,4,"€121,404.64",1,Yes,Yes,"€159,618.17",0
15655123,Dumetolisa,Spain,Female,45.0,9,"€131,355.30",3,No,No,"€195,395.33",1
15595917,Mackay,French,Female,35.0,1,"€102,097.33",1,Yes,Yes,"€168,285.85",0
15668385,Dellucci,French,Male,40.0,1,"€154,863.15",1,Yes,Yes,"€138,052.51",0
15709476,Kenyon,Spain,Female,41.0,3,"€99,945.93",2,No,No,"€71,179.31",0
15711218,Parry,Germany,Male,39.0,2,"€121,704.32",2,No,No,"€55,556.30",0
15798659,Kennedy,Spain,Female,43.0,3,€0.00,2,No,No,"€31,705.19",0
15663939,Arnott,Germany,Male,35.0,8,"€138,782.76",1,Yes,Yes,"€186,118.93",0
15694946,Hanson,French,Male,35.0,9,€0.00,2,Yes,Yes,"€195,580.28",0
15631912,T'ao,France,Male,30.0,8,"€136,291.71",1,No,No,"€54,113.38",0
15768816,Shen,Germany,Male,42.0,0,"€107,856.57",2,No,No,"€127,528.84",0
15682268,Steere,Germany,Female,26.0,1,"€108,348.66",1,No,No,"€60,231.74",1
15684801,Abbott,FRA,Male,47.0,1,"€93,871.95",3,No,No,"€156,878.42",1
15636428,Sutherland,Spain,Female,45.0,1,€0.00,1,No,No,"€182,784.11",1
15809823,Thurgood,Germany,Male,19.0,2,"€125,860.20",1,No,No,"€129,690.50",0
15699284,Johnson,France,Male,49.0,8,"€172,713.44",1,No,No,"€113,860.81",0
15786993,Lung,FRA,Female,51.0,5,€0.00,2,Yes,Yes,"€184,524.74",0
15709441,Cocci,Spain,Female,59.0,8,€0.00,1,Yes,Yes,"€36,124.98",0
15710257,Matveyeva,FRA,Female,39.0,3,"€130,786.92",1,Yes,Yes,"€121,316.07",0
15582492,Moore,France,Female,29.0,2,"€112,367.34",1,No,No,"€185,630.76",0
15575694,Yobachukwu,Spain,Female,45.0,7,"€91,091.06",2,No,No,"€71,133.12",0
15756820,Fleming,France,Female,26.0,7,"€106,198.50",1,Yes,Yes,"€32,020.42",0
15766289,Dickinson,French,Male,47.0,5,"€142,669.93",2,No,No,"€162,760.96",0
15593014,Evseyev,FRA,Male,33.0,1,"€112,833.35",1,Yes,Yes,"€175,178.56",0
15584545,Aksenov,FRA,Female,40.0,5,€0.00,2,Yes,Yes,"€177,099.71",0
15675949,Fleming,Spain,Female,43.0,4,€0.00,2,Yes,Yes,"€66,406.37",0
15672091,Ulyanov,Germany,Female,32.0,2,"€104,336.43",2,No,No,"€59,559.81",0
15801658,Summers,France,Male,55.0,6,"€104,305.74",1,Yes,Yes,"€175,750.21",0
15706185,Clements,Germany,Male,47.0,5,"€140,187.10",2,Yes,Yes,"€174,311.30",0
15789863,Kazakova,France,Male,39.0,4,€0.00,2,No,No,"€171,716.81",0
15720943,Pirozzi,France,Female,45.0,1,"€114,959.12",1,No,No,"€189,362.39",1
15697997,Jamieson,French,Male,33.0,5,"€164,704.38",1,Yes,Yes,"€180,716.10",1
15665416,Ferri,French,Male,62.0,10,"€119,096.55",1,Yes,Yes,"€116,977.89",0
15660200,Mai,French,Male,31.0,1,€0.00,2,Yes,Yes,"€185,105.44",0
15619653,Hannaford,French,Male,47.0,2,€0.00,1,No,No,"€35,046.97",1
15773447,Fomin,Spain,Male,30.0,8,€0.00,1,No,No,"€36,251.00",0
15739160,Mahon,France,Female,41.0,9,"€115,465.28",1,No,No,"€103,174.50",0
15689237,Shaw,France,Female,27.0,4,€0.00,2,No,No,"€122,642.09",0
15679297,Volkova,Spain,Male,43.0,3,"€184,926.61",1,No,No,"€122,937.57",0
15591433,Miles,Germany,Male,43.0,8,"€85,957.88",2,No,No,"€8,757.39",0
15642725,Madison,France,Male,32.0,10,"€114,084.60",1,Yes,Yes,"€125,782.29",0
15701962,Scott,Spain,Female,29.0,2,"€166,930.76",2,No,No,"€122,487.73",0
15811613,Voss,FRA,Female,27.0,8,€0.00,1,No,No,"€20,066.38",0
15741049,Colebatch,FRA,Male,29.0,7,€0.00,2,Yes,Yes,"€55,473.15",0
15724423,Wilson,FRA,Female,38.0,6,"€107,193.82",2,No,No,"€38,962.94",0
15574305,T'ang,FRA,Male,36.0,3,"€116,275.12",1,Yes,Yes,"€63,795.80",0
15678168,Gibson,Spain,Female,27.0,7,€0.00,2,Yes,Yes,"€163,060.43",0
15697020,Hs?eh,French,Male,39.0,2,"€91,068.56",1,No,No,"€26,578.69",0
15610801,Pan,Germany,Male,41.0,5,"€123,049.21",1,Yes,Yes,"€5,066.76",0
15745232,Chikelu,French,Female,39.0,6,€0.00,2,Yes,Yes,"€140,497.67",0
15722758,Allan,France,Male,40.0,7,€0.00,2,No,No,"€146,156.98",0
15792102,Yefremova,France,Female,42.0,3,"€137,781.65",1,No,No,"€199,316.19",0
15675185,Chuang,Germany,Female,48.0,2,"€108,128.96",2,Yes,Yes,"€103,944.37",0
15801247,Fan,Spain,Male,39.0,10,"€105,317.73",2,No,No,"€138,021.36",0
15725660,Dellucci,France,Male,20.0,1,"€80,569.73",1,No,No,"€68,621.98",0
15638963,Garran,France,Female,22.0,4,"€174,852.89",1,Yes,Yes,"€28,149.06",0
15800061,Moretti,Spain,Female,45.0,3,"€89,158.94",3,No,No,"€135,169.76",1
15578006,Yao,FRA,Female,85.0,10,€0.00,2,Yes,Yes,"€116,537.96",0
15668504,Lucchesi,FRA,Male,36.0,2,"€89,800.14",1,Yes,Yes,"€105,922.69",0
15687491,Nkemdilim,Germany,Male,45.0,9,"€101,207.75",1,No,No,"€88,211.12",1
15610403,Anderson,FRA,Male,43.0,1,"€106,086.42",2,No,No,"€26,900.63",0
15741094,Sagese,France,Male,21.0,1,€0.00,2,Yes,Yes,"€3,494.02",0
15807909,Rubensohn,FRA,Male,47.0,9,€0.00,2,No,No,"€113,163.17",0
15666141,Baldwin,Spain,Female,26.0,8,"€101,440.36",2,Yes,Yes,"€19,324.50",0
15617134,Iqbal,France,Male,38.0,4,€0.00,2,No,No,"€189,678.70",0
15783029,Monaldo,FRA,Male,34.0,7,"€106,603.74",2,Yes,Yes,"€26,387.71",0
15622833,Mahon,Germany,Female,29.0,10,"€130,420.20",2,No,No,"€106,276.55",0
15746422,Muir,FRA,Female,38.0,1,€0.00,1,No,No,"€45,015.38",0
15750839,Burns,Spain,Male,29.0,2,"€45,022.23",1,Yes,Yes,"€173,495.77",0
15749130,Dyer,Germany,Male,27.0,1,"€74,298.43",1,Yes,Yes,"€52,581.96",0
15779862,Lyons,Germany,Female,31.0,3,"€133,003.03",1,Yes,Yes,"€146,339.27",1
15767871,H?,Spain,Male,48.0,7,€0.00,2,Yes,Yes,"€182,609.97",0
15679651,Gardiner,Spain,Female,37.0,1,"€136,689.66",1,No,No,"€197,890.65",0
15576219,Cameron,French,Male,32.0,4,€0.00,2,Yes,Yes,"€6,225.63",0
15699247,Chapman,FRA,Female,44.0,5,€0.00,2,Yes,Yes,"€123,977.86",1
15619087,Taylor,France,Male,53.0,1,"€102,520.37",1,Yes,Yes,"€170,195.40",0
15605327,Namatjira,FRA,Male,35.0,2,€0.00,2,Yes,Yes,"€114,190.30",0
15610140,He,French,Female,34.0,5,€0.00,2,No,No,"€27,022.57",0
15791174,Leibius,Spain,Male,67.0,1,"€88,382.01",1,Yes,Yes,"€59,457.00",0
15602373,White,France,Male,44.0,4,"€115,049.15",2,No,No,"€165,038.41",0
15762605,Wall,French,Male,58.0,1,"€104,796.54",1,Yes,Yes,"€154,181.41",0
15598840,Moretti,French,Male,33.0,1,"€123,082.08",1,No,No,"€134,960.98",0
15744279,Patterson,Spain,Female,58.0,8,€0.00,2,Yes,Yes,"€65,708.50",0
15670619,Coppin,France,Female,33.0,8,€0.00,2,No,No,"€117,374.22",0
15599533,Tsao,France,Female,43.0,7,€0.00,2,Yes,Yes,"€77,703.19",0
15757837,Kao,Germany,Male,33.0,3,"€88,311.48",2,Yes,Yes,"€177,651.38",0
15697574,Stewart,FRA,Female,40.0,9,€0.00,3,Yes,Yes,"€60,954.45",0
15578738,Tuan,France,Male,32.0,7,"€71,872.19",1,Yes,Yes,"€151,924.90",0
15762228,Barnes,Spain,Male,35.0,6,"€110,046.93",2,No,No,"€26,318.73",0
15614827,Sun,FRA,Male,42.0,8,"€104,430.08",1,Yes,Yes,"€147,557.71",0
15789815,Fallaci,France,Female,28.0,5,€0.00,2,No,No,"€125,918.17",0
15579781,Buccho,Germany,Male,31.0,10,"€138,653.51",1,No,No,"€190,803.37",0
15587013,Tien,FRA,Female,31.0,7,"€102,575.04",1,Yes,Yes,"€11,043.54",0
15570932,Pirozzi,FRA,Male,43.0,7,"€137,780.74",2,Yes,Yes,"€119,100.05",1
15794661,Liu,Spain,Male,32.0,2,€0.00,2,No,No,"€140,579.17",0
15581654,Long,FRA,Male,32.0,7,€0.00,2,Yes,Yes,"€37,731.95",0
15644296,Scott,French,Female,30.0,8,"€105,209.54",1,No,No,"€1,852.58",0
15614420,Gerasimova,Germany,Female,32.0,0,"€109,570.21",2,Yes,Yes,"€172,049.84",0
15609653,Ifeatu,Germany,Female,44.0,6,"€118,715.86",1,No,No,"€133,591.11",1
15594577,De Luca,FRA,Male,35.0,10,€0.00,2,Yes,Yes,"€192,751.18",0
15584114,Ogbonnaya,Germany,Female,43.0,2,"€153,393.18",2,Yes,Yes,"€193,828.27",0
15673367,Humffray,Germany,Male,33.0,6,"€132,603.36",1,No,No,"€55,775.72",0
15685576,Degtyaryov,Spain,Female,36.0,6,€0.00,2,Yes,Yes,"€102,280.29",0
15774727,Monaldo,Germany,Female,34.0,1,"€129,398.01",2,No,No,"€44,965.44",0
15694288,Cawthorne,Spain,Male,28.0,3,€0.00,2,No,No,"€170,661.02",0
15603319,Graham,France,Male,29.0,2,"€151,352.74",1,No,No,"€197,145.89",0
15759066,Carpenter,France,Female,44.0,5,"€136,836.49",1,No,No,"€192,359.90",1
15814816,Kambinachi,French,Male,40.0,4,"€91,592.06",1,No,No,"€141,210.18",1
15724402,Tyler,FRA,Female,30.0,8,€0.00,2,No,No,"€100,557.03",0
15571059,Martin,French,Female,54.0,3,€0.00,1,No,No,"€130,805.54",1
15674206,Walker,French,Female,22.0,8,€0.00,2,Yes,Yes,"€92,606.98",0
15715160,Khan,France,Male,36.0,2,"€165,536.28",2,Yes,Yes,"€123,956.83",0
15730448,Iroawuchi,Germany,Male,25.0,5,"€62,482.95",1,Yes,Yes,"€102,758.43",0
15662067,Summers,France,Male,40.0,8,"€68,155.59",1,No,No,"€94,876.65",0
15779581,Bottrill,Spain,Female,43.0,3,"€55,853.33",2,Yes,Yes,"€94,811.85",1
15662901,Hu,FRA,Male,37.0,2,€0.00,2,Yes,Yes,"€67,840.81",0
15689751,Jones,French,Female,31.0,2,"€79,589.43",1,No,No,"€4,050.57",0
15667742,Vincent,Spain,Male,41.0,5,"€100,880.76",1,Yes,Yes,"€134,665.25",0
15738448,Sanford,Germany,Female,25.0,3,"€174,330.35",2,No,No,"€181,647.13",0
15680243,Brown,France,Male,19.0,7,"€143,390.51",1,No,No,"€33,282.84",0
15745083,Lei,Germany,Male,59.0,8,"€91,415.76",1,No,No,"€27,965.00",1
15708228,Toscani,Germany,Male,30.0,3,"€134,366.42",1,No,No,"€68,343.53",0
15628523,Chien,FRA,Female,24.0,3,€0.00,2,Yes,Yes,"€198,161.07",0
15708196,Uchenna,Spain,Male,60.0,8,"€88,786.81",1,Yes,Yes,"€196,858.40",0
15735549,Lori,Germany,Male,35.0,3,"€96,814.46",2,Yes,Yes,"€120,511.03",0
15809347,Fanucci,Germany,Male,32.0,9,"€160,680.41",1,No,No,"€30,886.35",0
15660866,Chimaobim,French,Female,29.0,3,€0.00,2,No,No,"€2,743.69",0
15766609,Jowers,FRA,Female,47.0,10,€0.00,2,No,No,"€167,778.62",0
15654230,Miller,Germany,Male,31.0,5,"€145,537.21",1,No,No,"€132,404.64",0
15794566,Kirsova,FRA,Female,28.0,4,€0.00,2,Yes,Yes,"€144,423.17",1
15800890,T'ien,French,Female,45.0,6,€0.00,2,Yes,Yes,"€181,204.50",0
15697424,Ku,Spain,Female,30.0,2,"€119,370.11",1,Yes,Yes,"€182,726.22",1
15724536,Chin,Spain,Female,28.0,1,€0.00,2,Yes,Yes,"€120,880.72",0
15735878,Law,Germany,Female,47.0,10,"€134,381.52",1,No,No,"€26,812.89",1
15707596,Chung,Germany,Female,74.0,8,"€114,888.74",2,Yes,Yes,"€66,732.63",1
15657163,Cockrum,Germany,Male,42.0,1,"€149,332.48",2,No,No,"€100,834.22",0
15622478,Greaves,FRA,Female,40.0,7,"€105,061.74",3,No,No,"€107,815.31",1
15779529,Grant,France,Male,32.0,7,€0.00,2,Yes,Yes,"€34,665.79",0
15636023,O'Donnell,France,Female,40.0,10,€0.00,1,Yes,Yes,"€147,093.84",1
15582066,Maclean,FRA,Male,21.0,4,€0.00,1,Yes,Yes,"€36,942.35",0
15666675,Hsieh,FRA,Female,39.0,7,"€155,062.80",1,Yes,Yes,"€16,460.77",0
15732987,Hs?,Spain,Male,43.0,3,"€88,798.34",1,No,No,"€45,610.63",0
15789432,Mazzanti,French,Male,33.0,6,€0.00,2,No,No,"€184,954.11",0
15663161,Chiu,Germany,Female,51.0,5,"€143,139.87",1,No,No,"€47,795.43",1
15694879,Reeves,Spain,Female,23.0,7,€0.00,2,No,No,"€196,789.90",0
15593715,Castiglione,Germany,Male,27.0,3,"€107,027.52",1,No,No,"€173,425.68",0
15575002,Ferguson,FRA,Male,29.0,4,"€140,720.93",1,No,No,"€36,221.18",0
15622171,Nnamdi,French,Male,30.0,8,"€80,964.57",2,No,No,"€174,738.20",0
15795224,Wu,FRA,Male,39.0,6,"€178,585.46",1,No,No,"€67,131.30",1
15685346,Chu,Spain,Female,26.0,4,"€135,889.13",1,Yes,Yes,"€165,692.03",0
15691808,King,French,Male,43.0,7,"€134,919.85",1,No,No,"€194,691.95",0
15721007,Charlton,Germany,Male,33.0,8,"€115,130.34",1,No,No,"€129,525.50",1
15794253,Marsh,Spain,Female,34.0,6,"€138,190.13",2,Yes,Yes,"€146,511.20",0
15694453,Walker,Germany,Male,37.0,9,"€131,519.49",2,Yes,Yes,"€51,752.18",0
15813113,Chang,Spain,Female,56.0,5,€0.00,1,No,No,"€35,418.69",1
15614187,Pottinger,Germany,Female,39.0,3,"€126,935.98",2,Yes,Yes,"€57,995.74",0
15619407,Buckley,French,Male,39.0,4,"€133,707.09",1,Yes,Yes,"€108,152.75",0
15646227,Folliero,FRA,Female,27.0,1,"€97,893.20",1,No,No,"€166,144.98",0
15660541,Olisanugo,FRA,Male,34.0,5,"€127,900.03",1,No,No,"€101,737.80",0
15753874,Kent,FRA,Male,37.0,10,"€143,835.47",1,Yes,Yes,"€33,326.71",0
15617877,Jessop,France,Male,44.0,0,€0.00,2,Yes,Yes,"€81,140.09",0
15772073,Hodge,French,Male,48.0,10,€0.00,1,No,No,"€140,173.17",1
15701537,Ignatiev,FRA,Male,60.0,2,€0.00,1,Yes,Yes,"€166,513.49",1
15736228,Chambers,FRA,Female,40.0,3,"€129,596.77",1,Yes,Yes,"€103,232.60",0
15780572,Mansom,Spain,Male,30.0,4,€0.00,2,No,No,"€120,736.04",0
15769596,Yen,Germany,Female,24.0,2,"€110,407.44",2,No,No,"€15,832.43",1
15586996,Azikiwe,FRA,Female,76.0,7,€0.00,2,Yes,Yes,"€188,772.45",0
15722061,Allen,Germany,Female,41.0,8,"€142,015.76",2,No,No,"€114,323.66",0
15638003,Komarova,Spain,Male,55.0,1,"€81,370.07",1,Yes,Yes,"€181,534.04",0
15775590,Mackay,Germany,Female,48.0,2,"€69,329.47",1,No,No,"€102,640.52",1
15730688,Yu,France,Female,28.0,8,"€116,755.50",2,Yes,Yes,"€158,585.17",1
15753102,Curtis,Spain,Male,44.0,6,"€83,870.33",1,No,No,"€178,722.24",0
15810075,Fang,FRA,Female,39.0,6,"€130,694.89",2,Yes,Yes,"€153,955.38",1
15723373,Page,Spain,Female,34.0,8,"€117,451.47",1,No,No,"€65,374.86",0
15795298,Olisaemeka,Germany,Female,35.0,9,"€206,868.78",2,Yes,Yes,"€102,986.15",0
15584320,Brennan,France,Female,39.0,3,"€111,695.62",1,No,No,"€136,643.84",0
15724161,Sutton,FRA,Female,40.0,9,"€137,285.26",4,No,No,"€77,063.63",1
15750056,Hyde,French,Female,29.0,6,"€149,218.39",1,Yes,Yes,"€9,633.01",0
15609637,Nkemakolam,France,Male,51.0,7,€0.00,2,Yes,Yes,"€43,496.36",0
15794493,Chimaijem,Spain,Male,32.0,7,€0.00,2,Yes,Yes,"€24,267.28",0
15569641,Sung,Germany,Female,41.0,8,"€130,701.29",1,No,No,"€59,354.24",1
15815236,Chiganu,Spain,Male,34.0,5,€0.00,2,No,No,"€28,269.86",0
15811177,Beneventi,France,Female,31.0,3,"€167,949.48",1,No,No,"€143,162.34",0
15680587,Esposito,French,Male,23.0,4,"€131,254.81",1,No,No,"€20,199.30",0
15672821,Owen,FRA,Male,28.0,5,€0.00,2,Yes,Yes,"€48,606.92",0
15767681,Smalley,Spain,Male,34.0,9,€0.00,2,Yes,Yes,"€89,013.67",0
15600379,Hsiung,Spain,Male,34.0,7,"€86,656.13",1,Yes,Yes,"€59,890.29",0
15801336,Ch'ang,Germany,Female,37.0,8,"€114,737.26",1,Yes,Yes,"€106,655.88",1
15721592,Barton,FRA,Female,38.0,5,€0.00,2,No,No,"€156,439.56",0
15581282,Lucchese,France,Female,39.0,6,€0.00,1,No,No,"€24,176.44",0
15746203,Hsia,Germany,Male,62.0,4,"€119,817.33",1,Yes,Yes,"€43,507.10",1
15583137,Pope,French,Female,48.0,7,"€130,806.99",2,Yes,Yes,"€132,005.85",1
15680752,Horrocks,French,Female,49.0,0,€0.00,1,Yes,Yes,"€80,496.71",1
15688172,Tai,Spain,Male,40.0,5,€0.00,2,No,No,"€88,947.56",0
